2018-09-29 08:51:56.413 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@79f8e9c8, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@44bc8807, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3586a6d2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1b324072, org.springframework.test.context.transaction.TransactionalTestExecutionListener@250a51, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7fc84be9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@36efef89, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4257278c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@67e57a5a, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@ac3e000, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@41a72585, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4490606f]
2018-09-29 08:52:49.427 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.whty.wfd.AppTest], using SpringBootContextLoader
2018-09-29 08:52:49.437 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.whty.wfd.AppTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-09-29 08:52:49.577 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-09-29 08:52:49.607 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6ddaf304, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4188c3f4, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@79f8e9c8, org.springframework.test.context.support.DirtiesContextTestExecutionListener@44bc8807, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3586a6d2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1b324072, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@250a51, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7fc84be9, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@36efef89, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4257278c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@67e57a5a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@ac3e000]
2018-09-29 08:53:37.217 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.whty.wfd.AppTest], using SpringBootContextLoader
2018-09-29 08:53:37.237 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.whty.wfd.AppTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-09-29 08:53:37.367 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-09-29 08:53:37.397 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6ddaf304, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4188c3f4, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@79f8e9c8, org.springframework.test.context.support.DirtiesContextTestExecutionListener@44bc8807, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3586a6d2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1b324072, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@250a51, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7fc84be9, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@36efef89, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4257278c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@67e57a5a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@ac3e000]
2018-09-29 08:54:51.386 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.whty.wfd.AppTest], using SpringBootContextLoader
